"BRANCH_CODE","CREDIT_CARD_NO","CUST_SSN","TRANSACTION_ID","TRANSACTION_TYPE","TRANSACTION_VALUE","TIMEID"
77,"4210653337454274",123456322,19319,"Education",47.37,"20181003"
188,"4210653337454274",123456322,19320,"Education",71.01,"20180601"
79,"4210653337454274",123456322,19321,"Bills",39.96,"20181014"
48,"4210653337454274",123456322,19322,"Grocery",79.18,"20180616"
125,"4210653337454274",123456322,19323,"Education",95.26,"20180724"
90,"4210653337454274",123456322,19324,"Healthcare",28.43,"20180702"
56,"4210653337454274",123456322,19325,"Gas",67.88,"20180904"
83,"4210653337454274",123456322,19326,"Gas",47.37,"20180614"
69,"4210653337454274",123456322,19327,"Gas",76.73,"20180903"
24,"4210653337454274",123456322,19328,"Grocery",23.1,"20180721"
168,"4210653337454274",123456322,19329,"Education",95.1,"20180710"
25,"4210653337454274",123456322,19330,"Test",66.31,"20181206"
57,"4210653337454274",123456322,19331,"Entertainment",15.23,"20181225"
20,"4210653337454274",123456322,19332,"Gas",48.77,"20181108"
109,"4210653337454274",123456322,19333,"Bills",77.79,"20180618"
85,"4210653337454274",123456322,19334,"Healthcare",14.2,"20181006"
26,"4210653337454274",123456322,19335,"Test",26.27,"20180817"
30,"4210653337454274",123456322,19336,"Education",61.57,"20180911"
164,"4210653337454274",123456322,19337,"Test",96.78,"20181002"
50,"4210653337454274",123456322,19338,"Healthcare",66.11,"20180307"
149,"4210653337454274",123456322,19339,"Grocery",38.77,"20180525"
25,"4210653337454274",123456322,19340,"Bills",31.76,"20181118"
115,"4210653337454274",123456322,19341,"Education",44.82,"20180311"
125,"4210653337454274",123456322,19342,"Test",58.26,"20180112"
60,"4210653337454274",123456322,19343,"Grocery",43.78,"20180119"
37,"4210653337454274",123456322,19344,"Healthcare",50.49,"20180710"
139,"4210653337454274",123456322,19345,"Gas",52.65,"20180914"
114,"4210653337454274",123456322,19346,"Healthcare",22.76,"20180107"
7,"4210653337454274",123456322,19347,"Healthcare",7.13,"20181105"
111,"4210653337454274",123456322,19348,"Bills",33.22,"20180617"
53,"4210653337454274",123456322,19349,"Test",23.75,"20180616"
8,"4210653337454274",123456322,19350,"Education",72.73,"20181221"
180,"4210653337454274",123456322,19351,"Grocery",17.28,"20180214"
164,"4210653337454274",123456322,19352,"Gas",40.79,"20180907"
12,"4210653337454274",123456322,19353,"Test",58.14,"20180527"
5,"4210653337454274",123456322,19354,"Gas",87.74,"20180621"
125,"4210653337454274",123456322,19355,"Gas",44.08,"20180718"
70,"4210653337454274",123456322,19356,"Healthcare",45.88,"20180618"
1,"4210653337454274",123456322,19357,"Entertainment",75.96,"20181121"
74,"4210653337454274",123456322,19358,"Test",4.35,"20181120"
3,"4210653337454274",123456322,19359,"Healthcare",56.65,"20180523"
164,"4210653337454274",123456322,19360,"Bills",47.46,"20180814"
56,"4210653337454274",123456322,19361,"Test",66.45,"20181008"
166,"4210653337454274",123456322,19362,"Test",32.06,"20181121"
114,"4210653337454274",123456322,19363,"Grocery",32.4,"20180815"
144,"4210653337454274",123456322,19364,"Healthcare",10.39,"20180319"
114,"4210653337454274",123456322,19365,"Gas",51.06,"20181119"
7,"4210653337454274",123456322,19366,"Entertainment",64.28,"20180118"
73,"4210653337454274",123456322,19367,"Entertainment",81.3,"20180624"
144,"4210653337454274",123456322,19368,"Grocery",63.81,"20180320"
160,"4210653337454274",123456322,19369,"Test",76.26,"20180917"
80,"4210653348264990",123456309,19370,"Entertainment",80.07,"20180312"
3,"4210653348264990",123456309,19371,"Education",10.87,"20180325"
170,"4210653328441999",123456308,19372,"Education",33.89,"20180707"
170,"4210653328441999",123456308,19373,"Education",65.46,"20180316"
63,"4210653328441999",123456308,19374,"Grocery",3.05,"20180705"
103,"4210653328441999",123456308,19375,"Healthcare",97.19,"20181104"
104,"4210653328441999",123456308,19376,"Bills",8.9,"20180828"
9,"4210653328441999",123456308,19377,"Gas",19.45,"20180408"
67,"4210653328441999",123456308,19378,"Gas",78.07,"20181023"
4,"4210653328441999",123456308,19379,"Gas",64.97,"20180316"
46,"4210653328441999",123456308,19380,"Entertainment",70.77,"20180416"
131,"4210653328441999",123456308,19381,"Bills",81.22,"20181113"
136,"4210653328441999",123456308,19382,"Bills",2.36,"20180219"
156,"4210653328441999",123456308,19383,"Healthcare",26.5,"20180919"
145,"4210653328441999",123456308,19384,"Education",82.87,"20180614"
166,"4210653328441999",123456308,19385,"Grocery",74.75,"20180309"
45,"4210653328441999",123456308,19386,"Entertainment",42.54,"20180928"
80,"4210653328441999",123456308,19387,"Gas",64.41,"20180403"
83,"4210653328441999",123456308,19388,"Test",9.69,"20181020"
39,"4210653328441999",123456308,19389,"Grocery",48.37,"20181117"
77,"4210653328441999",123456308,19390,"Healthcare",50.1,"20180824"
15,"4210653328441999",123456308,19391,"Entertainment",3.1,"20180222"
4,"4210653328441999",123456308,19392,"Gas",71.94,"20180219"
60,"4210653328441999",123456308,19393,"Gas",24.4,"20180526"
11,"4210653328441999",123456308,19394,"Healthcare",14.39,"20180528"
115,"4210653328441999",123456308,19395,"Bills",9.45,"20180422"
160,"4210653328441999",123456308,19396,"Gas",49.67,"20180215"
14,"4210653328441999",123456308,19397,"Healthcare",100.89,"20180804"
1,"4210653328441999",123456308,19398,"Education",34.31,"20180327"
48,"4210653328441999",123456308,19399,"Education",96.51,"20180825"
37,"4210653328441999",123456308,19400,"Education",47.38,"20180224"
15,"4210653328441999",123456308,19401,"Entertainment",79.06,"20181013"
90,"4210653328441999",123456308,19402,"Healthcare",30.18,"20181211"
45,"4210653328441999",123456308,19403,"Healthcare",61.61,"20181228"
70,"4210653328441999",123456308,19404,"Bills",4.1,"20180223"
89,"4210653328441999",123456308,19405,"Test",21.86,"20180827"
123,"4210653328441999",123456308,19406,"Healthcare",11.6,"20180616"
45,"4210653328441999",123456308,19407,"Grocery",14.95,"20180518"
35,"4210653328441999",123456308,19408,"Grocery",36.3,"20181207"
1,"4210653328441999",123456308,19409,"Test",94.93,"20180602"
76,"4210653328441999",123456308,19410,"Grocery",82.94,"20180203"
54,"4210653328441999",123456308,19411,"Gas",59.15,"20181114"
75,"4210653328441999",123456308,19412,"Test",60.41,"20181011"
117,"4210653328441999",123456308,19413,"Gas",27.88,"20180706"
164,"4210653364182774",123456297,19414,"Entertainment",44.33,"20181126"
27,"4210653364182774",123456297,19415,"Healthcare",9.41,"20180517"
59,"4210653364182774",123456297,19416,"Grocery",38.12,"20181019"
75,"4210653364182774",123456297,19417,"Healthcare",9.12,"20180328"
73,"4210653364182774",123456297,19418,"Test",87.09,"20180528"
53,"4210653364182774",123456297,19419,"Bills",98.95,"20181009"
49,"4210653364182774",123456297,19420,"Bills",35.81,"20180320"
166,"4210653364182774",123456297,19421,"Gas",65.11,"20180222"
38,"4210653364182774",123456297,19422,"Entertainment",50.62,"20180619"
44,"4210653364182774",123456297,19423,"Healthcare",53.31,"20180221"
26,"4210653364182774",123456297,19424,"Entertainment",4.7,"20181213"
47,"4210653364182774",123456297,19425,"Education",69.09,"20180319"
70,"4210653364182774",123456297,19426,"Bills",56.2,"20180717"
139,"4210653364182774",123456297,19427,"Gas",81.25,"20180907"
39,"4210653364182774",123456297,19428,"Test",3.02,"20180420"
50,"4210653364182774",123456297,19429,"Test",77.79,"20180924"
107,"4210653364182774",123456297,19430,"Test",4.6,"20180111"
160,"4210653364182774",123456297,19431,"Test",100.94,"20180803"
14,"4210653364182774",123456297,19432,"Education",79.67,"20180522"
170,"4210653364182774",123456297,19433,"Education",33.51,"20181226"
60,"4210653364182774",123456297,19434,"Entertainment",94.93,"20180714"
35,"4210653364182774",123456297,19435,"Grocery",70.55,"20180213"
29,"4210653364182774",123456297,19436,"Healthcare",16.72,"20180702"
105,"4210653364182774",123456297,19437,"Education",76.44,"20180306"
40,"4210653364182774",123456297,19438,"Gas",72.06,"20180414"
16,"4210653364182774",123456297,19439,"Gas",39.48,"20180211"
26,"4210653364182774",123456297,19440,"Gas",51.57,"20180207"
9,"4210653364182774",123456297,19441,"Healthcare",4.52,"20180122"
178,"4210653364182774",123456297,19442,"Test",64.84,"20180826"
25,"4210653364182774",123456297,19443,"Test",37.48,"20180903"
124,"4210653364182774",123456297,19444,"Bills",45.67,"20180503"
131,"4210653364182774",123456297,19445,"Bills",23.91,"20181220"
111,"4210653364182774",123456297,19446,"Education",20.67,"20180904"
27,"4210653364182774",123456297,19447,"Education",100.43,"20180217"
90,"4210653364182774",123456297,19448,"Entertainment",45.15,"20180511"
43,"4210653321388686",123456291,19449,"Entertainment",4.2,"20180924"
175,"4210653321388686",123456291,19450,"Bills",28.71,"20180614"
25,"4210653321388686",123456291,19451,"Healthcare",73.9,"20180313"
75,"4210653321388686",123456291,19452,"Healthcare",94.45,"20180110"
78,"4210653321388686",123456291,19453,"Entertainment",99.87,"20180826"
14,"4210653321388686",123456291,19454,"Bills",81.68,"20181125"
139,"4210653321388686",123456291,19455,"Gas",47.16,"20180820"
109,"4210653321388686",123456291,19456,"Bills",35.22,"20180918"
26,"4210653321388686",123456291,19457,"Test",30.92,"20180212"
9,"4210653321388686",123456291,19458,"Grocery",86.01,"20180124"
188,"4210653321388686",123456291,19459,"Education",86.4,"20180106"
57,"4210653321388686",123456291,19460,"Grocery",57.54,"20180918"
43,"4210653321388686",123456291,19461,"Gas",5.19,"20181018"
16,"4210653321388686",123456291,19462,"Education",61.84,"20181108"
90,"4210653321388686",123456291,19463,"Healthcare",95.05,"20181122"
123,"4210653321388686",123456291,19464,"Bills",80.71,"20180808"
28,"4210653321388686",123456291,19465,"Gas",12.82,"20180722"
63,"4210653391000541",123456290,19466,"Test",29.78,"20180525"
67,"4210653391000541",123456290,19467,"Education",10.16,"20180408"
117,"4210653391000541",123456290,19468,"Healthcare",95.66,"20181012"
109,"4210653391000541",123456290,19469,"Grocery",28.83,"20181206"
50,"4210653391000541",123456290,19470,"Gas",86.89,"20180506"
135,"4210653391000541",123456290,19471,"Grocery",62.56,"20181104"
63,"4210653391000541",123456290,19472,"Grocery",37.54,"20180820"
131,"4210653391000541",123456290,19473,"Test",50.1,"20180214"
5,"4210653391000541",123456290,19474,"Grocery",53.62,"20180716"
29,"4210653391000541",123456290,19475,"Healthcare",55.13,"20180418"
9,"4210653391000541",123456290,19476,"Gas",19.9,"20181028"
46,"4210653391000541",123456290,19477,"Healthcare",6.8,"20181114"
66,"4210653391000541",123456290,19478,"Entertainment",91.51,"20181011"
27,"4210653391000541",123456290,19479,"Healthcare",99.13,"20180111"
76,"4210653391000541",123456290,19480,"Education",35.38,"20180711"
18,"4210653391000541",123456290,19481,"Grocery",16.11,"20180911"
111,"4210653391000541",123456290,19482,"Bills",42.21,"20180415"
192,"4210653391000541",123456290,19483,"Gas",68.82,"20180103"
57,"4210653391000541",123456290,19484,"Grocery",69.86,"20180401"
135,"4210653391000541",123456290,19485,"Entertainment",23.67,"20180819"
70,"4210653391000541",123456290,19486,"Education",36.76,"20180504"
192,"4210653391000541",123456290,19487,"Bills",81.35,"20180118"
166,"4210653391000541",123456290,19488,"Entertainment",45.99,"20180323"
47,"4210653391000541",123456290,19489,"Gas",35.28,"20181210"
11,"4210653391000541",123456290,19490,"Grocery",34.43,"20180312"
7,"4210653391000541",123456290,19491,"Gas",30.55,"20180403"
160,"4210653391000541",123456290,19492,"Bills",6.19,"20180417"
135,"4210653391000541",123456290,19493,"Healthcare",42.05,"20181005"
90,"4210653391000541",123456290,19494,"Test",40.68,"20180811"
4,"4210653391000541",123456290,19495,"Education",34.8,"20180514"
79,"4210653391000541",123456290,19496,"Healthcare",99.1,"20180920"
168,"4210653391000541",123456290,19497,"Bills",78.9,"20180406"
53,"4210653391000541",123456290,19498,"Healthcare",63.27,"20180921"
168,"4210653391000541",123456290,19499,"Healthcare",72.26,"20181119"
81,"4210653391000541",123456290,19500,"Entertainment",45.76,"20180619"
77,"4210653391000541",123456290,19501,"Entertainment",80.74,"20180721"
32,"4210653391000541",123456290,19502,"Education",36.59,"20181103"
12,"4210653391000541",123456290,19503,"Grocery",66.92,"20180909"
8,"4210653391000541",123456290,19504,"Entertainment",6.55,"20181227"
131,"4210653391000541",123456290,19505,"Education",49.35,"20180225"
145,"4210653391000541",123456290,19506,"Healthcare",15.57,"20180709"
139,"4210653391000541",123456290,19507,"Grocery",97.95,"20181006"
111,"4210653391000541",123456290,19508,"Test",15.03,"20180413"
188,"4210653391000541",123456290,19509,"Education",20.61,"20180628"
72,"4210653391000541",123456290,19510,"Bills",89.65,"20181218"
119,"4210653391000541",123456290,19511,"Bills",74.55,"20181117"
135,"4210653391000541",123456290,19512,"Healthcare",67.61,"20180104"
25,"4210653391000541",123456290,19513,"Gas",31.57,"20180322"
117,"4210653391000541",123456290,19514,"Gas",71.08,"20180501"
2,"4210653391000541",123456290,19515,"Entertainment",92.5,"20180523"
135,"4210653391000541",123456290,19516,"Gas",71.14,"20180407"
22,"4210653391000541",123456290,19517,"Test",68.46,"20180109"
168,"4210653391000541",123456290,19518,"Healthcare",90.14,"20180125"
27,"4210653391000541",123456290,19519,"Healthcare",48.93,"20181112"
23,"4210653391000541",123456290,19520,"Education",57.75,"20180613"
160,"4210653391000541",123456290,19521,"Grocery",99.24,"20180811"
188,"4210653391000541",123456290,19522,"Entertainment",99.11,"20180203"
85,"4210653391000541",123456290,19523,"Grocery",90.94,"20180102"
53,"4210653372239111",123456287,19524,"Healthcare",78.46,"20180528"
47,"4210653372239111",123456287,19525,"Test",5.06,"20180628"
104,"4210653372239111",123456287,19526,"Test",35.96,"20181115"
39,"4210653372239111",123456287,19527,"Grocery",31.95,"20180211"
93,"4210653372239111",123456287,19528,"Education",72.71,"20180709"
93,"4210653372239111",123456287,19529,"Test",93.36,"20180219"
42,"4210653372239111",123456287,19530,"Grocery",25.42,"20180801"
40,"4210653372239111",123456287,19531,"Healthcare",39.06,"20181221"
149,"4210653372239111",123456287,19532,"Bills",95.28,"20180425"
15,"4210653372239111",123456287,19533,"Gas",73.28,"20180812"
77,"4210653372239111",123456287,19534,"Education",48.0,"20180702"
145,"4210653372239111",123456287,19535,"Bills",32.5,"20181224"
158,"4210653372239111",123456287,19536,"Test",67.59,"20180505"
17,"4210653372239111",123456287,19537,"Education",7.79,"20180115"
35,"4210653372239111",123456287,19538,"Entertainment",79.4,"20180828"
81,"4210653372239111",123456287,19539,"Education",43.63,"20180724"
73,"4210653372239111",123456287,19540,"Education",57.32,"20180817"
27,"4210653372239111",123456287,19541,"Healthcare",40.94,"20180926"
166,"4210653372239111",123456287,19542,"Gas",40.21,"20181214"
60,"4210653372239111",123456287,19543,"Test",85.82,"20180918"
158,"4210653372239111",123456287,19544,"Healthcare",15.89,"20181213"
45,"4210653372239111",123456287,19545,"Entertainment",37.16,"20180603"
2,"4210653372239111",123456287,19546,"Gas",81.06,"20180424"
93,"4210653372239111",123456287,19547,"Bills",50.7,"20180609"
26,"4210653372239111",123456287,19548,"Test",73.31,"20180613"
28,"4210653372239111",123456287,19549,"Test",84.25,"20181224"
39,"4210653372239111",123456287,19550,"Test",2.34,"20181211"
139,"4210653372239111",123456287,19551,"Education",27.29,"20181221"
89,"4210653372239111",123456287,19552,"Entertainment",99.38,"20180226"
10,"4210653372239111",123456287,19553,"Grocery",6.47,"20181022"
5,"4210653372239111",123456287,19554,"Education",54.58,"20180317"
9,"4210653372239111",123456287,19555,"Test",99.58,"20181123"
109,"4210653372239111",123456287,19556,"Healthcare",34.39,"20181203"
36,"4210653372239111",123456287,19557,"Grocery",89.31,"20180820"
114,"4210653372239111",123456287,19558,"Entertainment",51.33,"20180322"
48,"4210653372239111",123456287,19559,"Test",12.0,"20181004"
9,"4210653372239111",123456287,19560,"Bills",56.38,"20180523"
51,"4210653372239111",123456287,19561,"Entertainment",45.82,"20180722"
131,"4210653372239111",123456287,19562,"Entertainment",91.46,"20180922"
49,"4210653372239111",123456287,19563,"Gas",67.65,"20181221"
17,"4210653372239111",123456287,19564,"Education",77.88,"20180219"
26,"4210653372239111",123456287,19565,"Education",66.38,"20180514"
40,"4210653372239111",123456287,19566,"Healthcare",42.47,"20180624"
170,"4210653372239111",123456287,19567,"Test",51.11,"20180113"
79,"4210653372239111",123456287,19568,"Entertainment",67.81,"20180501"
8,"4210653372239111",123456287,19569,"Gas",52.83,"20181123"
44,"4210653372239111",123456287,19570,"Education",93.22,"20180122"
22,"4210653372239111",123456287,19571,"Education",74.05,"20180628"
188,"4210653372239111",123456287,19572,"Gas",97.91,"20181205"
30,"4210653372239111",123456287,19573,"Healthcare",90.56,"20181228"
7,"4210653372239111",123456287,19574,"Bills",17.03,"20180415"
56,"4210653372239111",123456287,19575,"Test",94.7,"20180706"
73,"4210653372239111",123456287,19576,"Healthcare",24.49,"20181016"
95,"4210653372239111",123456287,19577,"Education",96.66,"20181119"
81,"4210653372239111",123456287,19578,"Bills",68.69,"20181008"
38,"4210653372239111",123456287,19579,"Education",7.17,"20180728"
